,p_steam,Theta,CAH,N_s,alpha,bond
9325,1637.9638671875,99.5458984375,17.73095703125,39551.74169921875,499243.97022994485,0.22964198871945557
9326,888.6962890625,43.9306640625,17.73095703125,39551.74169921875,277452.4283274118,1.3303744927278867
9327,888.6962890625,99.5458984375,17.81787109375,39551.74169921875,450772.6328076201,0.2307585896806708
9328,888.6962890625,99.5458984375,17.73095703125,421387.29736328125,698823.4845204253,0.22964198871945563
9329,888.6962890625,99.5458984375,17.73095703125,39551.74169921875,451136.169476648,0.22964198871945563
9330,4112.9638671875,128.9306640625,62.31787109375,921386.7973632812,814915.4300049297,0.3288361104634422
9331,3363.6962890625,128.9306640625,62.31787109375,921386.7973632812,792455.0665949597,0.3288361104634421
9332,4112.9638671875,14.5458984375,62.31787109375,921386.7973632812,111246.48559289408,47.45043806840334
9333,4112.9638671875,128.9306640625,62.23095703125,921386.7973632812,815085.8199417735,0.32842352124064544
9334,4112.9638671875,128.9306640625,62.31787109375,539551.2416992188,718170.5564733092,0.3288361104634422
9335,4112.9638671875,14.5458984375,62.23095703125,539551.2416992188,109559.76600288166,47.365072454471296
9336,3363.6962890625,128.9306640625,62.23095703125,539551.2416992188,701468.6110924312,0.3284235212406455
9337,3363.6962890625,14.5458984375,62.31787109375,539551.2416992188,100195.73379050642,47.450438068403336
9338,3363.6962890625,14.5458984375,62.23095703125,921386.7973632812,101712.9799484773,47.36507245447128
9339,3363.6962890625,14.5458984375,62.23095703125,539551.2416992188,100225.75856810663,47.36507245447128
9340,2875.4638671875,86.4306640625,40.06787109375,171387.54736328125,692585.9736392186,0.7187729184380744
9341,4601.1962890625,86.4306640625,40.06787109375,171387.54736328125,753122.0949064165,0.7187729184380747
9342,2875.4638671875,57.0458984375,40.06787109375,171387.54736328125,558524.4140438772,1.7414837352475026
9343,2875.4638671875,86.4306640625,39.98095703125,171387.54736328125,692826.0904652721,0.7172776351289064
9344,2875.4638671875,86.4306640625,40.06787109375,789550.9916992188,904495.9547151433,0.7187729184380744
9345,2875.4638671875,57.0458984375,39.98095703125,789550.9916992188,664842.8308250724,1.7378608781591165
9346,4601.1962890625,86.4306640625,39.98095703125,789550.9916992188,1019533.1997106996,0.7172776351289069
9347,4601.1962890625,57.0458984375,40.06787109375,789550.9916992188,779194.1484465776,1.7414837352475028
9348,4601.1962890625,57.0458984375,39.98095703125,171387.54736328125,636164.453099187,1.7378608781591167
9349,4601.1962890625,57.0458984375,39.98095703125,789550.9916992188,779464.3806339991,1.7378608781591167
9350,400.4638671875,171.4306640625,84.56787109375,671387.0473632812,166126.38302941274,0.026233070991402718
9351,2126.1962890625,171.4306640625,84.56787109375,671387.0473632812,188585.01404074376,0.026233070991402724
9352,400.4638671875,142.0458984375,84.56787109375,671387.0473632812,397155.2090860591,0.25171357883862433
9353,400.4638671875,171.4306640625,84.48095703125,671387.0473632812,166170.49959548144,0.02619123125678498
9354,400.4638671875,171.4306640625,84.56787109375,289551.49169921875,131280.9664160156,0.026233070991402718
9355,400.4638671875,142.0458984375,84.48095703125,289551.49169921875,341641.38750981184,0.2514870253787185
9356,2126.1962890625,171.4306640625,84.48095703125,289551.49169921875,145666.64564409608,0.026191231256784984
9357,2126.1962890625,142.0458984375,84.56787109375,289551.49169921875,450070.25572659966,0.25171357883862433
9358,2126.1962890625,142.0458984375,84.48095703125,671387.0473632812,558332.635522019,0.25148702537871853
9359,2126.1962890625,142.0458984375,84.48095703125,289551.49169921875,450137.721666069,0.25148702537871853
9360,555.1513671875,81.1181640625,9.47412109375,327637.39111328125,576905.0287210336,0.19988759786707044
9361,2899.6337890625,81.1181640625,9.47412109375,327637.39111328125,980282.1751550268,0.19988759786707044
9362,555.1513671875,9.2333984375,9.47412109375,327637.39111328125,28361.19589024162,16.194993731561524
9363,555.1513671875,81.1181640625,59.44970703125,327637.39111328125,428193.7797596979,1.200140169981791
9364,555.1513671875,81.1181640625,9.47412109375,758301.0229492188,619574.3410909036,0.19988759786707044
9365,555.1513671875,9.2333984375,59.44970703125,758301.0229492188,20168.204342463243,135.90274609272294
9366,2899.6337890625,81.1181640625,59.44970703125,758301.0229492188,824321.2813284232,1.2001401699817913
9367,2899.6337890625,9.2333984375,9.47412109375,758301.0229492188,64811.836051230835,16.194993731561524
9368,2899.6337890625,9.2333984375,59.44970703125,327637.39111328125,44727.47420821555,135.90274609272294
9369,2899.6337890625,9.2333984375,59.44970703125,758301.0229492188,45515.58094408865,135.90274609272294
9370,3030.1513671875,166.1181640625,53.97412109375,827636.8911132812,327685.72749713087,0.027944841814231895
9371,424.6337890625,166.1181640625,53.97412109375,827636.8911132812,270091.7033688519,0.0279448418142319
9372,3030.1513671875,94.2333984375,53.97412109375,827636.8911132812,901778.4443656052,0.7761630020826189
9373,3030.1513671875,166.1181640625,14.94970703125,827636.8911132812,411011.51027902955,0.007155302377509842
9374,3030.1513671875,166.1181640625,53.97412109375,258301.52294921875,230718.8465967114,0.027944841814231895
9375,3030.1513671875,94.2333984375,14.94970703125,258301.52294921875,899151.3448991205,0.22250825172122513
9376,424.6337890625,166.1181640625,14.94970703125,258301.52294921875,251251.87317167723,0.007155302377509842
9377,424.6337890625,94.2333984375,53.97412109375,258301.52294921875,419070.4894743132,0.7761630020826189
9378,424.6337890625,94.2333984375,14.94970703125,827636.8911132812,576526.1059592725,0.2225082517212252
9379,424.6337890625,94.2333984375,14.94970703125,258301.52294921875,515858.986561782,0.2225082517212252
9380,4267.6513671875,38.6181640625,31.72412109375,77637.64111328125,405066.5275297372,3.057693088760819
9381,1662.1337890625,38.6181640625,31.72412109375,77637.64111328125,294383.6078918018,3.0576930887608196
9382,4267.6513671875,136.7333984375,31.72412109375,77637.64111328125,406812.9047330508,0.12911738125723493
9383,4267.6513671875,38.6181640625,81.69970703125,77637.64111328125,350254.2995807762,7.3240663491297715
9384,4267.6513671875,38.6181640625,31.72412109375,8301.77294921875,277517.85324548377,3.057693088760819
9385,4267.6513671875,136.7333984375,81.69970703125,8301.77294921875,172133.25799938134,0.3089867284866938
9386,1662.1337890625,38.6181640625,81.69970703125,8301.77294921875,192267.1929062965,7.32406634912977
9387,1662.1337890625,136.7333984375,31.72412109375,8301.77294921875,192575.7946972133,0.12911738125723493
9388,1662.1337890625,136.7333984375,81.69970703125,77637.64111328125,330621.4541179037,0.3089867284866938
9389,1662.1337890625,136.7333984375,81.69970703125,8301.77294921875,166607.6203531529,0.3089867284866938
9390,1792.6513671875,123.6181640625,76.22412109375,577637.1411132812,657404.2286664734,0.46827609897302414
9391,4137.1337890625,123.6181640625,76.22412109375,577637.1411132812,751335.8067031,0.46827609897302425
9392,1792.6513671875,51.7333984375,76.22412109375,577637.1411132812,443326.52574927243,3.8286374253405713
9393,1792.6513671875,123.6181640625,37.19970703125,577637.1411132812,733776.6778349909,0.24199533603076664
9394,1792.6513671875,123.6181640625,76.22412109375,508301.27294921875,640527.2904484533,0.46827609897302414
9395,1792.6513671875,51.7333984375,37.19970703125,508301.27294921875,490036.0182497066,1.9785600894796787
9396,4137.1337890625,123.6181640625,37.19970703125,508301.27294921875,813258.4838414121,0.24199533603076678
9397,4137.1337890625,51.7333984375,76.22412109375,508301.27294921875,593069.6620749446,3.8286374253405704
9398,4137.1337890625,51.7333984375,37.19970703125,577637.1411132812,670573.7452572209,1.9785600894796775
9399,4137.1337890625,51.7333984375,37.19970703125,508301.27294921875,661975.0702197537,1.9785600894796775
9400,2411.4013671875,17.3681640625,65.09912109375,702637.0161132812,113866.961555796,33.05748245270264
9401,4755.8837890625,17.3681640625,65.09912109375,702637.0161132812,153684.8156035427,33.05748245270264
9402,2411.4013671875,30.4833984375,65.09912109375,702637.0161132812,263251.261866414,9.684180532321495
9403,2411.4013671875,17.3681640625,70.57470703125,702637.0161132812,111996.15381915419,36.518242439171246
9404,2411.4013671875,17.3681640625,65.09912109375,133301.64794921875,106874.94324426589,33.05748245270264
9405,2411.4013671875,30.4833984375,70.57470703125,133301.64794921875,234505.46229732528,10.447707566966878
9406,4755.8837890625,17.3681640625,70.57470703125,133301.64794921875,139907.33116543046,36.51824243917123
9407,4755.8837890625,30.4833984375,65.09912109375,133301.64794921875,305832.85813005525,9.684180532321493
9408,4755.8837890625,30.4833984375,70.57470703125,702637.0161132812,343272.5537029463,10.447707566966878
9409,4755.8837890625,30.4833984375,70.57470703125,133301.64794921875,301993.42428160564,10.447707566966878
9410,4886.4013671875,102.3681640625,20.59912109375,202637.51611328125,847013.7253676965,0.24750264441570735
9411,2280.8837890625,102.3681640625,20.59912109375,202637.51611328125,755068.0347363002,0.24750264441570724
9412,4886.4013671875,115.4833984375,20.59912109375,202637.51611328125,773403.8723534747,0.17331181763400352
9413,4886.4013671875,102.3681640625,26.07470703125,202637.51611328125,814870.7855645875,0.31227547831172825
9414,4886.4013671875,102.3681640625,20.59912109375,633301.1479492188,1103901.4188788817,0.24750264441570735
9415,4886.4013671875,115.4833984375,26.07470703125,633301.1479492188,993570.7058566527,0.21866849494275034
9416,2280.8837890625,102.3681640625,26.07470703125,633301.1479492188,908297.6679724177,0.3122754783117282
9417,2280.8837890625,115.4833984375,20.59912109375,633301.1479492188,908307.2898300727,0.17331181763400352
9418,2280.8837890625,115.4833984375,26.07470703125,202637.51611328125,679186.3771077318,0.21866849494275037
9419,2280.8837890625,115.4833984375,26.07470703125,633301.1479492188,873832.2867616871,0.21866849494275037
9420,3648.9013671875,59.8681640625,87.34912109375,952636.7661132812,684735.340852913,3.1796433003825513
9421,1043.3837890625,59.8681640625,87.34912109375,952636.7661132812,426180.5092285695,3.179643300382552
9422,3648.9013671875,157.9833984375,87.34912109375,952636.7661132812,438947.6658118048,0.10571914079879735
9423,3648.9013671875,59.8681640625,48.32470703125,952636.7661132812,747044.1345987197,1.884703156698015
9424,3648.9013671875,59.8681640625,87.34912109375,883300.8979492188,679920.1255446741,3.1796433003825513
9425,3648.9013671875,157.9833984375,48.32470703125,883300.8979492188,479198.5538213623,0.055270859782888704
9426,1043.3837890625,59.8681640625,48.32470703125,883300.8979492188,462806.3989898305,1.884703156698016
9427,1043.3837890625,157.9833984375,87.34912109375,883300.8979492188,379904.1901241036,0.10571914079879743
9428,1043.3837890625,157.9833984375,48.32470703125,952636.7661132812,430657.03733721614,0.055270859782888745
9429,1043.3837890625,157.9833984375,48.32470703125,883300.8979492188,423208.59532820527,0.055270859782888745
9430,1173.9013671875,144.8681640625,42.84912109375,452637.26611328125,494097.9037718009,0.11827577167195605
9431,3518.3837890625,144.8681640625,42.84912109375,452637.26611328125,560397.3910564891,0.11827577167195603
9432,1173.9013671875,72.9833984375,42.84912109375,452637.26611328125,567288.9609305838,1.1121420265241377
9433,1173.9013671875,144.8681640625,3.82470703125,452637.26611328125,735589.0415677759,0.0108053720986337
9434,1173.9013671875,144.8681640625,42.84912109375,383301.39794921875,474664.96503985196,0.11827577167195605
9435,1173.9013671875,72.9833984375,3.82470703125,383301.39794921875,830159.6069478912,0.10160245207659227
9436,3518.3837890625,144.8681640625,3.82470703125,383301.39794921875,796561.0945415427,0.010805372098633694
9437,3518.3837890625,72.9833984375,42.84912109375,383301.39794921875,785102.0874430138,1.1121420265241373
9438,3518.3837890625,72.9833984375,3.82470703125,452637.26611328125,1198583.6678573997,0.10160245207659226
9439,3518.3837890625,72.9833984375,3.82470703125,383301.39794921875,1169117.974883012,0.10160245207659226
9440,864.5263671875,27.9931640625,81.78662109375,140137.57861328125,132030.47976074333,14.533013876193563
9441,115.2587890625,27.9931640625,81.78662109375,140137.57861328125,49505.329198867665,14.53301387619356
9442,864.5263671875,62.3583984375,81.78662109375,140137.57861328125,354186.1346989588,2.77154163448203
9443,864.5263671875,27.9931640625,76.13720703125,140137.57861328125,133661.7748756795,13.498672606716513
9444,864.5263671875,27.9931640625,81.78662109375,195801.58544921875,134256.62817204266,14.533013876193563
9445,864.5263671875,62.3583984375,76.13720703125,195801.58544921875,370678.7460294998,2.610461369988778
9446,115.2587890625,27.9931640625,76.13720703125,195801.58544921875,50574.66879614603,13.49867260671651
9447,115.2587890625,62.3583984375,81.78662109375,195801.58544921875,152559.26694743952,2.771541634482031
9448,115.2587890625,62.3583984375,76.13720703125,140137.57861328125,151338.06970156892,2.610461369988778
9449,115.2587890625,62.3583984375,76.13720703125,195801.58544921875,154084.55241909213,2.610461369988778
9450,3339.5263671875,112.9931640625,37.28662109375,640137.0786132812,899717.2975201192,0.332476588570757
9451,2590.2587890625,112.9931640625,37.28662109375,640137.0786132812,857977.9480405165,0.33247658857075707
9452,3339.5263671875,147.3583984375,37.28662109375,640137.0786132812,595675.8412058204,0.09041503780909167
9453,3339.5263671875,112.9931640625,31.63720703125,640137.0786132812,923903.0061548629,0.28350822994385366
9454,3339.5263671875,112.9931640625,37.28662109375,695801.0854492188,915028.5081653979,0.332476588570757
9455,3339.5263671875,147.3583984375,31.63720703125,695801.0854492188,625168.9553682497,0.0770983828959341
9456,2590.2587890625,112.9931640625,31.63720703125,695801.0854492188,895132.9666122191,0.2835082299438537
9457,2590.2587890625,147.3583984375,37.28662109375,695801.0854492188,593966.9672936765,0.09041503780909166
9458,2590.2587890625,147.3583984375,31.63720703125,640137.0786132812,597154.2781466353,0.07709838289593407
9459,2590.2587890625,147.3583984375,31.63720703125,695801.0854492188,609928.7022310834,0.07709838289593407
9460,4577.0263671875,70.4931640625,59.53662109375,390137.32861328125,784858.533364871,1.627279718692668
9461,3827.7587890625,70.4931640625,59.53662109375,390137.32861328125,749643.489214662,1.6272797186926677
9462,4577.0263671875,104.8583984375,59.53662109375,390137.32861328125,822357.0883435637,0.6437078100723411
9463,4577.0263671875,70.4931640625,53.88720703125,390137.32861328125,796898.9171202986,1.4850977244022285
9464,4577.0263671875,70.4931640625,59.53662109375,945800.8354492188,887858.6030856888,1.627279718692668
9465,4577.0263671875,104.8583984375,53.88720703125,945800.8354492188,1002766.1957758516,0.5874644616639034
9466,3827.7587890625,70.4931640625,53.88720703125,945800.8354492188,855077.9039641639,1.4850977244022288
9467,3827.7587890625,104.8583984375,59.53662109375,945800.8354492188,953590.3296084683,0.6437078100723412
9468,3827.7587890625,104.8583984375,53.88720703125,390137.32861328125,812175.540262825,0.5874644616639035
9469,3827.7587890625,104.8583984375,53.88720703125,945800.8354492188,968220.6232651373,0.5874644616639035
9470,2102.0263671875,155.4931640625,15.03662109375,890136.8286132812,596057.3090890499,0.021625939621925674
9471,1352.7587890625,155.4931640625,15.03662109375,890136.8286132812,566294.3087545123,0.02162593962192567
9472,2102.0263671875,19.8583984375,15.03662109375,890136.8286132812,169652.9336755222,5.5464594881611715
9473,2102.0263671875,155.4931640625,9.38720703125,890136.8286132812,644453.2701074632,0.013524534113365952
9474,2102.0263671875,155.4931640625,15.03662109375,445801.33544921875,496241.45603684586,0.021625939621925674
9475,2102.0263671875,19.8583984375,9.38720703125,445801.33544921875,179377.8664499398,3.468671505953206
9476,1352.7587890625,155.4931640625,9.38720703125,445801.33544921875,514567.2773292924,0.013524534113365953
9477,1352.7587890625,19.8583984375,15.03662109375,445801.33544921875,135527.97210740868,5.54645948816117
9478,1352.7587890625,19.8583984375,9.38720703125,890136.8286132812,149420.76493708818,3.4686715059532056
9479,1352.7587890625,19.8583984375,9.38720703125,445801.33544921875,146514.42313101297,3.4686715059532056
9480,1483.2763671875,49.2431640625,26.16162109375,765136.9536132812,466869.69744367123,1.5515573580054145
9481,1971.5087890625,49.2431640625,26.16162109375,765136.9536132812,523942.3881350347,1.5515573580054147
9482,1483.2763671875,83.6083984375,26.16162109375,765136.9536132812,774940.757535412,0.5120424177983927
9483,1483.2763671875,49.2431640625,65.01220703125,765136.9536132812,404290.80645256164,3.6840393953388966
9484,1483.2763671875,49.2431640625,26.16162109375,820800.9604492188,468824.44223529915,1.5515573580054145
9485,1483.2763671875,83.6083984375,65.01220703125,820800.9604492188,676020.438607382,1.215800646699182
9486,1971.5087890625,49.2431640625,65.01220703125,820800.9604492188,455790.5549461474,3.684039395338897
9487,1971.5087890625,83.6083984375,26.16162109375,820800.9604492188,857340.1949870378,0.5120424177983928
9488,1971.5087890625,83.6083984375,65.01220703125,765136.9536132812,736351.6176850083,1.2158006466991818
9489,1971.5087890625,83.6083984375,65.01220703125,820800.9604492188,742382.9999378094,1.2158006466991818
9490,3958.2763671875,134.2431640625,70.66162109375,265137.45361328125,540766.0894181447,0.30202385449925007
9491,4446.5087890625,134.2431640625,70.66162109375,265137.45361328125,545598.2585901235,0.3020238544992501
9492,3958.2763671875,168.6083984375,70.66162109375,265137.45361328125,189448.33399767094,0.029664587627539214
9493,3958.2763671875,134.2431640625,20.51220703125,265137.45361328125,657890.3601671713,0.09298839459567157
9494,3958.2763671875,134.2431640625,70.66162109375,320801.46044921875,570735.2521493363,0.30202385449925007
9495,3958.2763671875,168.6083984375,20.51220703125,320801.46044921875,258333.7214094308,0.00663482098745416
9496,4446.5087890625,134.2431640625,20.51220703125,320801.46044921875,700993.3717437013,0.09298839459567158
9497,4446.5087890625,168.6083984375,70.66162109375,320801.46044921875,202045.13089513232,0.029664587627539218
9498,4446.5087890625,168.6083984375,20.51220703125,265137.45361328125,243697.11954421815,0.006634820987454162
9499,4446.5087890625,168.6083984375,20.51220703125,320801.46044921875,259139.30863144828,0.006634820987454162
9500,2720.7763671875,6.7431640625,3.91162109375,515137.20361328125,43916.92246796367,12.548936381849293
9501,3209.0087890625,6.7431640625,3.91162109375,515137.20361328125,47483.9213766693,12.548936381849293
9502,2720.7763671875,126.1083984375,3.91162109375,515137.20361328125,1091550.5950612777,0.023879223940446344
9503,2720.7763671875,6.7431640625,87.26220703125,515137.20361328125,23330.305311931203,567.1572682498975
9504,2720.7763671875,6.7431640625,3.91162109375,70801.71044921875,42088.05881678102,12.548936381849293
9505,2720.7763671875,126.1083984375,87.26220703125,70801.71044921875,386664.75991726544,0.48278903855812666
9506,3209.0087890625,6.7431640625,87.26220703125,70801.71044921875,24126.894519494483,567.1572682498976
9507,3209.0087890625,126.1083984375,3.91162109375,70801.71044921875,645134.0418833587,0.02387922394044634
9508,3209.0087890625,126.1083984375,87.26220703125,515137.20361328125,677419.9917563288,0.48278903855812677
9509,3209.0087890625,126.1083984375,87.26220703125,70801.71044921875,391387.9784481274,0.48278903855812677
9510,245.7763671875,91.7431640625,48.41162109375,15137.70361328125,234258.67498397952,0.7482175782060425
9511,734.0087890625,91.7431640625,48.41162109375,15137.70361328125,301541.85641938576,0.7482175782060425
9512,245.7763671875,41.1083984375,48.41162109375,15137.70361328125,119269.89845688471,4.045520361005479
9513,245.7763671875,91.7431640625,42.76220703125,15137.70361328125,238875.79322514104,0.6652856632784707
9514,245.7763671875,91.7431640625,48.41162109375,570801.2104492188,362340.0586871847,0.7482175782060425
9515,245.7763671875,41.1083984375,42.76220703125,570801.2104492188,147476.7408995453,3.5971177035577866
9516,734.0087890625,91.7431640625,42.76220703125,570801.2104492188,571241.6747879965,0.6652856632784707
9517,734.0087890625,41.1083984375,48.41162109375,570801.2104492188,243255.78657888895,4.045520361005477
9518,734.0087890625,41.1083984375,42.76220703125,15137.70361328125,188009.60882021193,3.597117703557786
9519,734.0087890625,41.1083984375,42.76220703125,570801.2104492188,248055.68662865844,3.597117703557786
9520,323.1201171875,57.2119140625,74.83349609375,468262.25048828125,237024.3752869597,3.070466080906787
9521,4987.9150390625,57.2119140625,74.83349609375,468262.25048828125,686146.9718211226,3.070466080906787
9522,323.1201171875,17.2021484375,74.83349609375,468262.25048828125,40619.83725416217,40.210458031618806
9523,323.1201171875,57.2119140625,83.09033203125,468262.25048828125,233597.3766166556,3.35144444324399
9524,323.1201171875,57.2119140625,74.83349609375,711426.0698242188,241720.90607135204,3.070466080906787
9525,323.1201171875,17.2021484375,83.09033203125,711426.0698242188,40021.54711843444,45.96033748495614
9526,4987.9150390625,57.2119140625,83.09033203125,711426.0698242188,710105.0294880257,3.3514444432439907
9527,4987.9150390625,17.2021484375,74.83349609375,711426.0698242188,150200.99244366816,40.21045803161883
9528,4987.9150390625,17.2021484375,83.09033203125,468262.25048828125,144598.78168914423,45.96033748495615
9529,4987.9150390625,17.2021484375,83.09033203125,711426.0698242188,146896.0984465088,45.96033748495615
9530,2798.1201171875,142.2119140625,30.33349609375,968261.7504882812,735752.860567468,0.09677131516058138
9531,2512.9150390625,142.2119140625,30.33349609375,968261.7504882812,725546.7779367882,0.09677131516058136
9532,2798.1201171875,102.2021484375,30.33349609375,968261.7504882812,996890.3756350665,0.3637466972183337
9533,2798.1201171875,142.2119140625,38.59033203125,968261.7504882812,707704.5575199714,0.12222114807568735
9534,2798.1201171875,142.2119140625,30.33349609375,211426.56982421875,492120.7577518134,0.09677131516058138
9535,2798.1201171875,102.2021484375,38.59033203125,211426.56982421875,713921.487223391,0.45940823341081766
9536,2512.9150390625,142.2119140625,38.59033203125,211426.56982421875,469280.31591593433,0.12222114807568736
9537,2512.9150390625,102.2021484375,30.33349609375,211426.56982421875,728567.5869451091,0.36374669721833364
9538,2512.9150390625,102.2021484375,38.59033203125,968261.7504882812,933717.1383531129,0.4594082334108178
9539,2512.9150390625,102.2021484375,38.59033203125,211426.56982421875,700798.0308588502,0.4594082334108178
9540,4035.6201171875,14.7119140625,52.58349609375,218262.50048828125,110800.16067201954,37.309517765592375
9541,1275.4150390625,14.7119140625,52.58349609375,218262.50048828125,65775.12262191235,37.30951776559239
9542,4035.6201171875,144.7021484375,52.58349609375,218262.50048828125,444321.9222425381,0.1446681271278456
9543,4035.6201171875,14.7119140625,60.84033203125,218262.50048828125,107481.62999702989,44.790631263299666
9544,4035.6201171875,14.7119140625,52.58349609375,461426.31982421875,113991.33891695987,37.309517765592375
9545,4035.6201171875,144.7021484375,60.84033203125,461426.31982421875,540990.4238274597,0.16537347559956464
9546,1275.4150390625,14.7119140625,60.84033203125,461426.31982421875,65130.39726979091,44.79063126329967
9547,1275.4150390625,144.7021484375,52.58349609375,461426.31982421875,488102.89142913156,0.14466812712784563
9548,1275.4150390625,144.7021484375,60.84033203125,218262.50048828125,393552.7508985223,0.16537347559956475
9549,1275.4150390625,144.7021484375,60.84033203125,461426.31982421875,477355.56637028645,0.16537347559956475
9550,1560.6201171875,99.7119140625,8.08349609375,718262.0004882812,1015232.1779915331,0.10457230718259906
9551,3750.4150390625,99.7119140625,8.08349609375,718262.0004882812,1262798.1521844817,0.10457230718259909
9552,1560.6201171875,59.7021484375,8.08349609375,718262.0004882812,716482.6562132003,0.32639276075617873
9553,1560.6201171875,99.7119140625,16.34033203125,718262.0004882812,903428.0266773081,0.21084619989952602
9554,1560.6201171875,99.7119140625,8.08349609375,961425.8198242188,1054816.3900671843,0.10457230718259906
9555,1560.6201171875,59.7021484375,16.34033203125,961425.8198242188,651176.0213719519,0.6580965375468631
9556,3750.4150390625,99.7119140625,16.34033203125,961425.8198242188,1181438.986018766,0.2108461998995261
9557,3750.4150390625,59.7021484375,8.08349609375,961425.8198242188,1008665.9385977811,0.32639276075617873
9558,3750.4150390625,59.7021484375,16.34033203125,718262.0004882812,872376.9599640662,0.6580965375468634
9559,3750.4150390625,59.7021484375,16.34033203125,961425.8198242188,897562.0133586737,0.6580965375468634
9560,2179.3701171875,35.9619140625,41.45849609375,593262.1254882812,335763.6239265208,4.568693779398865
9561,3131.6650390625,35.9619140625,41.45849609375,593262.1254882812,389126.8340678599,4.5686937793988625
9562,2179.3701171875,38.4521484375,41.45849609375,593262.1254882812,366595.2361256852,3.9941240151009647
9563,2179.3701171875,35.9619140625,49.71533203125,593262.1254882812,326290.4288346977,5.4259322696317716
9564,2179.3701171875,35.9619140625,41.45849609375,336426.44482421875,324349.6419185605,4.568693779398865
9565,2179.3701171875,38.4521484375,49.71533203125,336426.44482421875,343371.922815589,4.7435541598717235
9566,3131.6650390625,35.9619140625,49.71533203125,336426.44482421875,363727.73631980765,5.425932269631768
9567,3131.6650390625,38.4521484375,41.45849609375,336426.44482421875,406717.5471745286,3.994124015100963
9568,3131.6650390625,38.4521484375,49.71533203125,593262.1254882812,411967.44729397004,4.743554159871721
9569,3131.6650390625,38.4521484375,49.71533203125,336426.44482421875,395240.7030623427,4.743554159871721
9570,4654.3701171875,120.9619140625,85.95849609375,93262.62548828125,464951.54569674033,0.5619808889480192
9571,656.6650390625,120.9619140625,85.95849609375,93262.62548828125,363068.2834508137,0.5619808889480192
9572,4654.3701171875,123.4521484375,85.95849609375,93262.62548828125,451425.69648508274,0.5199772223507348
9573,4654.3701171875,120.9619140625,5.21533203125,93262.62548828125,729311.1222211914,0.03750475662171555
9574,4654.3701171875,120.9619140625,85.95849609375,836425.9448242188,836805.263843497,0.5619808889480192
9575,4654.3701171875,123.4521484375,5.21533203125,836425.9448242188,1284313.1568159082,0.034701570029552695
9576,656.6650390625,120.9619140625,5.21533203125,836425.9448242188,845327.4329077466,0.03750475662171557
9577,656.6650390625,123.4521484375,85.95849609375,836425.9448242188,534535.67756743,0.5199772223507352
9578,656.6650390625,123.4521484375,5.21533203125,93262.62548828125,558727.309032898,0.03470157002955271
9579,656.6650390625,123.4521484375,5.21533203125,836425.9448242188,838643.8582496418,0.03470157002955271
9580,3416.8701171875,78.4619140625,19.20849609375,843261.8754882812,1031746.1624094701,0.43452881489771816
9581,1894.1650390625,78.4619140625,19.20849609375,843261.8754882812,858880.2614870582,0.43452881489771816
9582,3416.8701171875,165.9521484375,19.20849609375,843261.8754882812,402047.21058262995,0.00939332994083957
9583,3416.8701171875,78.4619140625,71.96533203125,843261.8754882812,836644.3122116523,1.5302111747241365
9584,3416.8701171875,78.4619140625,19.20849609375,586426.1948242188,982239.664506982,0.43452881489771816
9585,3416.8701171875,165.9521484375,71.96533203125,586426.1948242188,282769.23153107165,0.04147435611130302
9586,1894.1650390625,78.4619140625,71.96533203125,586426.1948242188,668980.7139631468,1.5302111747241358
9587,1894.1650390625,165.9521484375,19.20849609375,586426.1948242188,350881.12689844315,0.00939332994083957
9588,1894.1650390625,165.9521484375,71.96533203125,843261.8754882812,303396.13990331354,0.04147435611130302
9589,1894.1650390625,165.9521484375,71.96533203125,586426.1948242188,274094.30870233616,0.04147435611130302
9590,941.8701171875,163.4619140625,63.70849609375,343262.37548828125,257459.41865547193,0.045720611611870327
9591,4369.1650390625,163.4619140625,63.70849609375,343262.37548828125,282430.70300859184,0.04572061161187033
9592,941.8701171875,80.9521484375,63.70849609375,343262.37548828125,516395.3959869234,1.2832237906621804
9593,941.8701171875,163.4619140625,27.46533203125,343262.37548828125,299553.20505983644,0.018391536288165238
9594,941.8701171875,163.4619140625,63.70849609375,86426.69482421875,168988.47945028104,0.045720611611870327
9595,941.8701171875,80.9521484375,27.46533203125,86426.69482421875,484715.46200334386,0.5772073339231365
9596,4369.1650390625,163.4619140625,27.46533203125,86426.69482421875,209619.75987501693,0.018391536288165235
9597,4369.1650390625,80.9521484375,63.70849609375,86426.69482421875,588723.0627393033,1.2832237906621806
9598,4369.1650390625,80.9521484375,27.46533203125,343262.37548828125,910906.7824229639,0.5772073339231365
9599,4369.1650390625,80.9521484375,27.46533203125,86426.69482421875,672447.6559494431,0.5772073339231365
9600,1251.2451171875,25.3369140625,13.64599609375,30762.68798828125,164521.04379184885,3.092921367300796
9601,2203.5400390625,25.3369140625,13.64599609375,30762.68798828125,205871.90275921221,3.092921367300796
9602,1251.2451171875,49.0771484375,13.64599609375,30762.68798828125,354535.90593569283,0.8200281397700151
9603,1251.2451171875,25.3369140625,55.27783203125,30762.68798828125,131149.05382015998,12.101728102006998
9604,1251.2451171875,25.3369140625,13.64599609375,273926.50732421875,186939.92663567516,3.092921367300796
9605,1251.2451171875,49.0771484375,55.27783203125,273926.50732421875,358337.1836343502,3.202030295539701
9606,2203.5400390625,25.3369140625,55.27783203125,273926.50732421875,191255.44156960363,12.101728102006994
